,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
5402,filmi,0.443,0.447,7.0,-7.895,0.0,0.0356,0.768,0.0,0.2,0.215,127.395
5409,edm,0.642,0.813,6.0,-4.394,0.0,0.0305,0.00147,0.761,0.363,0.202,119.965
5417,alt z,0.569,0.538,2.0,-9.003,1.0,0.0323,0.593,0.0,0.23,0.552,104.05
5418,singer-songwriter pop,0.508,0.661,1.0,-3.166,0.0,0.128,0.0111,0.0,0.315,0.699,79.603
5420,chill pop,0.758,0.666,4.0,-6.352,1.0,0.0655,0.402,3.48e-06,0.0832,0.77,100.067
5424,alt z,0.589,0.256,3.0,-11.446,1.0,0.0369,0.949,8.61e-06,0.248,0.63,79.93
5425,pop,0.834,0.662,5.0,-6.179,1.0,0.0407,0.522,9.07e-05,0.14,0.718,115.999
5426,pop,0.834,0.662,5.0,-6.179,1.0,0.0407,0.522,9.07e-05,0.14,0.718,115.999
5429,pop,0.807,0.893,11.0,-3.745,0.0,0.0347,0.0451,2.79e-05,0.366,0.537,126.011
5435,art pop,0.696,0.921,0.0,-3.755,1.0,0.0363,0.00314,5.24e-05,0.0842,0.714,119.001
5436,pop,0.643,0.655,6.0,-5.606,1.0,0.0242,0.0558,0.0,0.0731,0.382,130.11
5439,filmi,0.806,0.932,2.0,-2.228,0.0,0.0684,0.24,0.0,0.216,0.792,106.021
5443,dance pop,0.629,0.885,7.0,-4.508,1.0,0.0384,0.0532,0.00252,0.105,0.567,99.881
5444,dance pop,0.719,0.844,7.0,-3.529,1.0,0.103,0.0793,0.0,0.0551,0.941,90.951
5445,filmi,0.732,0.944,0.0,-4.115,1.0,0.09,0.209,0.0,0.401,0.957,120.02
5452,brostep,0.716,0.972,7.0,-2.302,1.0,0.196,0.0145,3.22e-05,0.317,0.576,110.026
5453,filmi,0.657,0.489,1.0,-6.829,0.0,0.0306,0.713,0.0,0.124,0.399,116.0
5467,modern alternative rock,0.572,0.155,6.0,-14.405,1.0,0.0344,0.835,0.000137,0.0906,0.0949,109.923
5471,modern alternative rock,0.582,0.615,0.0,-5.98,0.0,0.247,0.347,0.000182,0.103,0.354,171.907
5472,edm,0.814,0.951,11.0,-1.981,1.0,0.0715,0.0118,0.0,0.628,0.264,104.003
5476,edm,0.578,0.826,0.0,-4.577,0.0,0.0796,0.0668,0.00074,0.367,0.216,117.048
5478,dance pop,0.762,0.661,1.0,-6.075,0.0,0.0687,0.15,0.0,0.256,0.769,130.009
5482,pop,0.713,0.676,10.0,-5.483,1.0,0.027,0.0377,0.0,0.154,0.721,99.048
5489,alt z,0.44,0.441,6.0,-8.398,1.0,0.0748,0.792,0.0,0.105,0.343,122.666
5491,filmi,0.257,0.583,7.0,-8.185,1.0,0.0429,0.603,0.000289,0.146,0.217,160.127
5492,pop,0.459,0.575,3.0,-4.858,1.0,0.0573,0.604,0.0,0.0885,0.183,111.881
5494,alternative metal,0.595,0.489,7.0,-6.66,1.0,0.0271,0.497,0.0,0.119,0.0902,120.315
5497,pop,0.796,0.518,11.0,-8.09,0.0,0.0516,0.0766,0.0,0.444,0.49,149.962
5498,alt z,0.724,0.665,1.0,-5.312,0.0,0.0687,0.722,0.0,0.194,0.751,112.992
5504,singer-songwriter pop,0.552,0.815,1.0,-2.61,1.0,0.0428,0.119,0.0,0.235,0.814,93.895
5509,pop,0.596,0.552,0.0,-10.278,0.0,0.097,0.0765,0.334,0.104,0.112,97.949
5514,brostep,0.536,0.782,2.0,-3.164,0.0,0.0539,0.0498,0.00914,0.0773,0.183,150.131
5516,pop,0.699,0.701,1.0,-5.577,1.0,0.0292,0.0195,7.83e-06,0.113,0.309,90.053
5518,pop,0.773,0.617,10.0,-7.545,0.0,0.0672,0.0514,8e-06,0.11,0.551,155.026
5521,lo-fi study,0.364,0.316,2.0,-13.86,1.0,0.146,0.799,0.917,0.171,0.0381,100.019
5523,filmi,0.66,0.926,11.0,-3.452,0.0,0.0296,0.0948,0.0,0.248,0.731,109.997
5524,filmi,0.472,0.398,4.0,-8.962,1.0,0.0432,0.425,1.71e-05,0.117,0.261,124.171
5527,filmi,0.677,0.848,5.0,-4.584,1.0,0.0313,0.0219,0.000327,0.255,0.843,138.956
5532,pop,0.706,0.876,8.0,-3.587,1.0,0.167,0.397,0.0,0.0944,0.44,104.022
5534,pop,0.786,0.323,2.0,-8.75,1.0,0.367,0.0478,0.0,0.0878,0.439,176.793
5535,alt z,0.607,0.453,1.0,-8.129,1.0,0.0373,0.459,2.4e-05,0.0928,0.345,76.865
5539,alt z,0.755,0.529,0.0,-6.066,0.0,0.0986,0.0834,2.77e-05,0.27,0.228,112.035
5547,anime,0.686,0.586,7.0,-4.284,1.0,0.0366,0.064,0.0,0.0743,0.578,121.976
5549,filmi,0.468,0.91,11.0,-3.057,0.0,0.051,0.12,0.000304,0.271,0.694,163.842
5550,filmi,0.354,0.712,3.0,-6.109,0.0,0.0589,0.358,4.19e-05,0.274,0.238,93.345
5556,filmi,0.688,0.701,3.0,-7.505,1.0,0.0298,0.06,0.0301,0.271,0.385,110.019
5557,filmi,0.603,0.708,4.0,-7.047,0.0,0.0379,0.000173,3.36e-06,0.158,0.611,105.046
5558,filmi,0.678,0.771,6.0,-2.849,1.0,0.0266,0.0277,0.00253,0.149,0.462,105.976
5562,alternative metal,0.631,0.736,7.0,-6.96,0.0,0.0682,0.0336,0.0124,0.3,0.645,95.091
5563,alternative metal,0.474,0.301,5.0,-20.233,1.0,0.0973,0.993,1.14e-05,0.545,0.962,130.985
5564,alternative metal,0.0,0.305,11.0,-21.081,0.0,0.0,0.992,0.0,0.589,0.0,0.0
5570,singer-songwriter pop,0.617,0.38,9.0,-9.275,1.0,0.0361,0.018,0.0,0.112,0.192,116.961
5571,alt z,0.51,0.229,6.0,-11.394,1.0,0.0352,0.86,3.03e-05,0.118,0.107,93.309
5579,alt z,0.638,0.293,3.0,-11.703,1.0,0.0478,0.342,0.000624,0.448,0.488,155.083
5581,alt z,0.773,0.437,9.0,-8.281,1.0,0.0963,0.836,2.42e-05,0.544,0.707,103.861
5582,pop,0.637,0.853,4.0,-4.014,1.0,0.0853,0.2,0.0,0.311,0.648,162.093
5583,alt z,0.732,0.221,6.0,-12.623,1.0,0.056,0.897,2.62e-05,0.11,0.677,105.165
5587,alt z,0.55,0.591,1.0,-6.833,1.0,0.0377,0.00692,0.0,0.11,0.308,78.68
5590,alt z,0.828,0.349,6.0,-9.96,0.0,0.17,0.647,1.57e-05,0.105,0.282,130.074
5592,pop,0.532,0.623,5.0,-9.208,1.0,0.0331,0.538,7.28e-05,0.0925,0.403,89.937
5593,alt z,0.636,0.864,11.0,-3.919,1.0,0.0491,0.0314,0.0,0.102,0.892,160.009
5595,pop,0.592,0.777,9.0,-5.001,1.0,0.258,0.0948,0.0,0.18,0.404,154.939
5596,alt z,0.692,0.431,6.0,-11.884,1.0,0.0335,0.305,1.39e-05,0.132,0.327,138.925
5601,alt z,0.765,0.663,0.0,-5.223,1.0,0.0652,0.141,0.000297,0.0924,0.686,150.091
5605,singer-songwriter pop,0.485,0.139,0.0,-12.416,1.0,0.0663,0.847,0.0,0.11,0.236,151.322
5606,pop,0.672,0.526,4.0,-6.446,1.0,0.0599,0.0311,1.37e-06,0.28,0.28,123.999
5607,alt z,0.588,0.625,0.0,-9.502,1.0,0.212,0.69,4.38e-06,0.0799,0.116,121.809
5608,alt z,0.638,0.755,8.0,-5.614,0.0,0.0682,0.362,3.09e-06,0.329,0.739,169.953
5609,alt z,0.647,0.319,9.0,-9.987,1.0,0.0367,0.827,0.0,0.133,0.267,126.243
5610,singer-songwriter pop,0.646,0.576,2.0,-7.827,1.0,0.071,0.449,0.0,0.342,0.375,149.821
5612,pop,0.53,0.748,10.0,-3.013,0.0,0.331,0.287,0.0,0.414,0.887,120.259
5614,pop,0.613,0.581,0.0,-8.588,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033
5620,pop,0.665,0.635,11.0,-5.763,0.0,0.0446,0.0516,0.0,0.367,0.472,97.974
5623,pop,0.709,0.774,10.0,-4.797,1.0,0.069,0.12,0.0,0.208,0.393,94.013
5624,chill pop,0.661,0.776,8.0,-5.054,1.0,0.0366,0.125,0.000152,0.119,0.17,145.993
5625,alt z,0.795,0.178,0.0,-11.991,1.0,0.0574,0.607,0.0,0.623,0.608,93.982
5626,lo-fi study,0.547,0.377,11.0,-15.64,1.0,0.0362,0.68,0.945,0.0703,0.0537,80.032
5628,alt z,0.589,0.446,7.0,-5.501,1.0,0.0285,0.0263,0.0,0.0869,0.292,81.983
5632,singer-songwriter pop,0.654,0.535,9.0,-6.345,1.0,0.299,0.272,0.0,0.0594,0.828,93.786
5636,pop,0.612,0.536,10.0,-6.537,0.0,0.157,0.697,0.0,0.131,0.603,132.251
5640,pop,0.442,0.612,2.0,-7.222,1.0,0.112,0.584,5.7e-06,0.37,0.178,180.917
5644,pop,0.766,0.64,0.0,-8.899,1.0,0.0345,0.051,0.0,0.237,0.67,100.044
5645,pop,0.788,0.664,5.0,-6.633,0.0,0.0427,0.0775,2.8e-06,0.252,0.547,96.024
5648,alt z,0.562,0.329,3.0,-8.556,0.0,0.162,0.502,0.0,0.562,0.502,148.524
5649,pop,0.745,0.593,8.0,-6.35,1.0,0.0524,0.00522,5.06e-06,0.123,0.17,111.001
5650,pop,0.793,0.615,10.0,-5.044,0.0,0.0616,0.442,0.0,0.0928,0.332,110.978
5651,pop,0.754,0.433,1.0,-7.704,1.0,0.0637,0.216,0.0,0.0936,0.339,109.954
5652,pop,0.723,0.626,10.0,-6.041,0.0,0.0447,0.131,0.0,0.11,0.238,112.074
5657,chill pop,0.524,0.391,4.0,-9.021,1.0,0.041,0.789,0.0,0.0869,0.143,148.009
5660,anime lo-fi,0.716,0.186,8.0,-15.668,1.0,0.0542,0.992,0.906,0.372,0.0363,115.067
5661,pop,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875
5668,pop,0.793,0.531,9.0,-8.501,0.0,0.127,0.0356,1.02e-05,0.0905,0.337,129.951
5672,alt z,0.415,0.45,6.0,-8.529,0.0,0.0599,0.578,2.82e-05,0.155,0.305,93.17
5673,alt z,0.415,0.45,6.0,-8.529,0.0,0.0599,0.578,2.82e-05,0.155,0.305,93.17
5674,singer-songwriter pop,0.449,0.612,1.0,-7.534,1.0,0.179,0.379,7.28e-05,0.0795,0.296,188.73
5675,singer-songwriter pop,0.76,0.371,6.0,-8.964,1.0,0.0531,0.00772,0.0,0.0785,0.653,138.023
5677,alt z,0.57,0.746,10.0,-6.464,1.0,0.104,0.144,7.31e-06,0.0706,0.27,158.061
5680,alt z,0.519,0.383,7.0,-7.174,1.0,0.0495,0.572,0.0,0.124,0.157,144.565
5681,alt z,0.74,0.415,0.0,-8.914,1.0,0.0707,0.242,0.000156,0.319,0.156,136.029
5685,alt z,0.548,0.363,5.0,-7.766,1.0,0.433,0.047,0.0,0.066,0.484,170.407
5689,anime lo-fi,0.689,0.0204,10.0,-28.613,1.0,0.0377,0.986,0.923,0.297,0.356,117.975
5692,pop,0.809,0.547,9.0,-7.305,1.0,0.0614,0.452,0.0,0.054,0.718,94.992
5693,pop,0.63,0.382,3.0,-5.535,0.0,0.0558,0.471,0.0,0.176,0.555,97.706
5697,pop,0.744,0.732,8.0,-3.036,1.0,0.0522,0.0264,0.0,0.352,0.387,121.086
5699,pop,0.71,0.778,4.0,-5.336,0.0,0.0317,0.0466,0.0,0.0763,0.382,101.024
5700,alt z,0.649,0.478,0.0,-8.834,1.0,0.156,0.658,0.0,0.131,0.468,139.859
5706,alt z,0.626,0.573,1.0,-7.825,1.0,0.115,0.41,0.0,0.219,0.68,149.993
5707,pop,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928
5710,pop,0.704,0.785,8.0,-3.588,1.0,0.0381,0.0204,0.0,0.153,0.765,125.077
5711,singer-songwriter pop,0.798,0.722,11.0,-4.037,1.0,0.0494,0.099,0.0,0.242,0.69,123.019
5712,pop,0.559,0.334,11.0,-10.733,1.0,0.0376,0.87,0.0,0.114,0.211,122.079
5715,lo-fi study,0.629,0.171,2.0,-17.328,1.0,0.0556,0.885,0.969,0.101,0.264,88.011
5717,alt z,0.909,0.392,6.0,-6.221,0.0,0.0652,0.278,1.77e-06,0.106,0.61,127.052
5719,singer-songwriter pop,0.681,0.396,9.0,-9.446,0.0,0.0615,0.331,0.0,0.168,0.191,121.964
5720,alt z,0.543,0.465,8.0,-8.914,1.0,0.0554,0.337,0.000543,0.142,0.158,143.121
5721,pop,0.782,0.559,6.0,-7.106,0.0,0.0767,0.125,0.0,0.385,0.685,129.992
5722,pop,0.359,0.361,3.0,-10.194,0.0,0.0552,0.365,0.0,0.111,0.28,85.898
5726,alt z,0.623,0.683,7.0,-3.512,1.0,0.0437,0.0995,0.0,0.372,0.747,90.021
5728,alt z,0.347,0.209,11.0,-11.152,1.0,0.0273,0.893,0.00287,0.138,0.0735,82.878
5735,alt z,0.535,0.359,2.0,-9.343,1.0,0.0607,0.771,0.0,0.111,0.488,154.163
5736,pop,0.666,0.704,1.0,-5.737,0.0,0.0366,0.0106,1.11e-05,0.348,0.418,139.972
5739,alt z,0.492,0.275,6.0,-13.4,0.0,0.3,0.687,0.0,0.101,0.18,92.6
5743,dance pop,0.668,0.726,9.0,-7.512,1.0,0.0468,0.0387,0.0,0.134,0.453,124.075
5744,singer-songwriter pop,0.604,0.58,7.0,-7.169,1.0,0.31,0.464,0.0,0.16,0.419,95.087
5747,alt z,0.675,0.695,7.0,-7.859,0.0,0.0753,0.00383,2.95e-05,0.0637,0.662,92.025
5756,pop,0.63,0.5,1.0,-8.755,0.0,0.0611,0.611,4.04e-05,0.114,0.315,144.871
5757,pop,0.58,0.694,1.0,-5.45,0.0,0.221,0.481,1.18e-06,0.109,0.389,139.751
5758,pop,0.666,0.628,8.0,-5.613,1.0,0.0623,0.144,0.0,0.189,0.767,82.992
5759,alt z,0.543,0.471,11.0,-9.904,1.0,0.0438,0.616,6.77e-05,0.161,0.0775,91.921
5760,singer-songwriter pop,0.958,0.376,8.0,-7.063,1.0,0.0523,0.171,0.0,0.13,0.331,107.964
5761,singer-songwriter pop,0.955,0.369,8.0,-7.614,1.0,0.0502,0.223,0.0,0.14,0.343,107.98
5764,singer-songwriter pop,0.261,0.277,1.0,-8.143,0.0,0.031,0.572,1.4e-06,0.0859,0.0617,179.077
5765,singer-songwriter pop,0.261,0.277,1.0,-8.143,0.0,0.031,0.572,1.4e-06,0.0859,0.0617,179.077
5766,singer-songwriter pop,0.674,0.544,3.0,-7.113,1.0,0.0409,0.147,0.0,0.0734,0.463,149.125
5770,alt z,0.524,0.664,2.0,-6.214,1.0,0.0405,0.0106,0.0,0.126,0.432,129.897
5771,alt z,0.616,0.45,6.0,-9.832,1.0,0.114,0.529,1.58e-06,0.0926,0.195,123.851
5772,alt z,0.521,0.347,6.0,-12.716,1.0,0.164,0.463,0.0,0.091,0.198,123.996
5774,pop,0.695,0.575,10.0,-6.334,0.0,0.116,0.198,0.0,0.0614,0.699,163.929
5775,alt z,0.51,0.303,7.0,-5.344,1.0,0.0562,0.892,0.0,0.127,0.51,198.149
5784,anime lo-fi,0.926,0.159,2.0,-17.805,1.0,0.1,0.949,0.885,0.0867,0.506,124.058
5789,singer-songwriter pop,0.443,0.535,2.0,-7.477,1.0,0.167,0.718,0.0,0.144,0.345,96.149
5790,alt z,0.506,0.381,1.0,-10.953,0.0,0.266,0.427,0.00238,0.139,0.0389,92.11
5794,alt z,0.642,0.392,4.0,-7.846,0.0,0.0372,0.0151,0.0,0.352,0.0479,138.065
5799,anime lo-fi,0.626,0.201,2.0,-12.888,0.0,0.0369,0.951,0.945,0.0905,0.266,131.046
5801,alt z,0.686,0.677,1.0,-7.064,1.0,0.162,0.153,0.0,0.0906,0.365,114.988
5803,art pop,0.351,0.296,4.0,-10.109,0.0,0.0333,0.934,0.0,0.095,0.12,115.284
5811,pop,0.742,0.679,7.0,-4.594,1.0,0.0259,0.0488,0.0,0.0754,0.856,100.041
5815,alt z,0.705,0.281,2.0,-7.991,1.0,0.0863,0.856,0.0,0.117,0.211,84.882
5817,pop,0.754,0.486,8.0,-8.864,1.0,0.143,0.199,1.98e-05,0.115,0.151,101.922
5822,lo-fi study,0.585,0.172,9.0,-15.14,0.0,0.0668,0.732,0.918,0.0971,0.0484,79.939
5823,pop,0.64,0.655,9.0,-4.684,0.0,0.0414,0.0362,0.0,0.456,0.389,122.967
5825,pop,0.643,0.521,6.0,-7.966,1.0,0.0516,0.241,0.0,0.0896,0.678,159.964
5827,pop,0.742,0.639,2.0,-7.63,0.0,0.183,0.124,0.0,0.114,0.356,115.078
5828,pop,0.821,0.517,6.0,-10.488,0.0,0.0497,0.201,3.74e-06,0.203,0.722,115.087
5829,alt z,0.579,0.454,9.0,-7.264,1.0,0.0427,0.465,0.0,0.0997,0.461,78.949
5831,anime lo-fi,0.549,0.06,6.0,-20.541,1.0,0.0329,0.917,0.94,0.339,0.0603,64.556
5838,alt z,0.778,0.313,4.0,-9.288,1.0,0.421,0.301,0.0,0.667,0.707,68.936
5839,alt z,0.788,0.545,3.0,-7.647,1.0,0.0487,0.475,0.0138,0.134,0.583,119.948
5841,alt z,0.458,0.521,8.0,-6.348,0.0,0.0943,0.417,0.0,0.368,0.449,89.827
5846,pop,0.742,0.46,1.0,-11.229,1.0,0.0635,0.243,0.0,0.102,0.116,99.073
5849,pop,0.656,0.741,11.0,-4.998,0.0,0.18,0.0847,0.0,0.111,0.882,154.937
5852,alt z,0.569,0.108,9.0,-15.855,1.0,0.035,0.883,0.0,0.112,0.181,110.421
5853,pop,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015
5855,anime lo-fi,0.724,0.0769,9.0,-18.054,1.0,0.0639,0.956,0.751,0.0981,0.201,143.95
5861,pop,0.717,0.712,0.0,-6.098,1.0,0.0765,0.00663,0.0,0.0756,0.825,97.019
5862,alt z,0.666,0.593,2.0,-5.905,1.0,0.0373,0.318,0.0,0.414,0.329,140.013
5864,pop,0.744,0.407,6.0,-10.513,1.0,0.0657,0.103,0.0,0.128,0.621,100.004
5865,singer-songwriter pop,0.741,0.622,10.0,-8.006,1.0,0.0395,0.137,0.0,0.106,0.47,136.014
5870,alt z,0.64,0.593,10.0,-6.068,1.0,0.0431,0.32,0.0,0.104,0.432,155.08
5871,alt z,0.448,0.119,4.0,-15.138,1.0,0.0403,0.736,0.0,0.145,0.333,140.591
5874,alt z,0.438,0.315,2.0,-10.941,0.0,0.044,0.566,0.0,0.606,0.151,156.031
5880,chill pop,0.55,0.534,6.0,-7.157,1.0,0.0284,0.454,9.04e-06,0.0722,0.407,80.003
5881,pop,0.585,0.512,1.0,-9.764,0.0,0.527,0.473,1.56e-06,0.131,0.698,121.896
5884,alt z,0.589,0.364,1.0,-8.079,0.0,0.0419,0.595,0.0,0.334,0.21,104.991
5885,pop,0.68,0.423,6.0,-6.279,1.0,0.0321,0.597,0.0,0.371,0.686,85.042
5886,alt z,0.753,0.41,0.0,-10.636,0.0,0.132,0.817,0.00219,0.104,0.23,92.999
5889,pop,0.596,0.794,7.0,-5.366,1.0,0.0338,0.0193,1.4e-06,0.0997,0.246,97.0
5891,alt z,0.679,0.525,9.0,-8.721,1.0,0.0594,0.0899,3.53e-05,0.09,0.333,106.871
5892,chill pop,0.535,0.578,4.0,-8.088,1.0,0.0689,0.764,0.195,0.0967,0.487,111.588
5901,alt z,0.776,0.353,4.0,-8.317,0.0,0.0687,0.435,0.0,0.302,0.658,138.035
5903,alt z,0.394,0.398,0.0,-10.202,1.0,0.219,0.573,0.0,0.313,0.361,78.438
5904,pop,0.703,0.408,4.0,-7.883,0.0,0.139,0.42,0.0,0.176,0.313,108.026
5905,pop,0.585,0.952,2.0,-1.498,1.0,0.311,0.0044,1.41e-05,0.117,0.343,150.177
5906,pop,0.674,0.596,4.0,-6.038,0.0,0.0622,0.0101,1.06e-06,0.104,0.184,110.066
5909,alt z,0.378,0.587,10.0,-7.755,1.0,0.163,0.232,0.0,0.455,0.498,181.452
5910,alt z,0.441,0.202,7.0,-12.499,1.0,0.0381,0.732,2.6e-05,0.126,0.269,77.971
5916,alt z,0.32,0.5,3.0,-7.979,1.0,0.0994,0.134,0.0,0.108,0.142,91.361
5917,alt z,0.754,0.706,5.0,-6.145,1.0,0.0923,0.237,3.46e-05,0.097,0.536,81.943
5919,pop,0.544,0.704,4.0,-5.678,0.0,0.0435,0.0156,0.0,0.164,0.265,80.029
5920,drift phonk,0.483,0.531,4.0,-10.091,0.0,0.0604,0.0582,0.906,0.111,0.0973,123.942
5924,pop,0.563,0.756,0.0,-3.852,0.0,0.0579,0.196,0.0,0.245,0.234,100.012
5925,alt z,0.691,0.465,3.0,-8.061,0.0,0.0502,0.0829,1.58e-06,0.126,0.291,96.02
5926,singer-songwriter pop,0.719,0.495,10.0,-5.889,0.0,0.18,0.0914,3.15e-06,0.104,0.471,84.983
5928,drift phonk,0.706,0.91,1.0,-3.527,1.0,0.146,0.175,2e-06,0.11,0.667,126.007
5929,drift phonk,0.654,0.944,1.0,-3.207,1.0,0.223,0.207,2.01e-06,0.126,0.632,147.308
5937,alt z,0.769,0.663,1.0,-5.649,0.0,0.0395,0.0943,1.12e-06,0.133,0.46,94.966
5938,alt z,0.456,0.221,2.0,-16.379,1.0,0.0307,0.932,0.00527,0.0963,0.374,132.997
5939,alt z,0.566,0.366,7.0,-12.808,1.0,0.028,0.113,0.181,0.155,0.237,129.96
5940,alt z,0.505,0.122,11.0,-12.599,1.0,0.0527,0.9,0.0,0.0893,0.372,102.607
5945,art pop,0.367,0.111,4.0,-14.084,1.0,0.0972,0.978,3.97e-05,0.0897,0.198,82.642
5946,alt z,0.626,0.453,7.0,-9.295,1.0,0.0306,0.816,1.91e-06,0.0904,0.494,129.958
5950,pop,0.685,0.783,7.0,-4.833,1.0,0.0779,0.16,0.0,0.182,0.804,101.134
5952,pop,0.802,0.495,2.0,-6.154,0.0,0.19,0.0232,0.0,0.109,0.473,114.99
5955,alt z,0.783,0.435,7.0,-7.78,1.0,0.0588,0.282,0.0,0.0833,0.512,106.974
5957,alt z,0.667,0.373,4.0,-9.389,1.0,0.05,0.785,0.0,0.0906,0.0823,124.148
5960,alt z,0.665,0.582,6.0,-7.011,0.0,0.0324,0.163,0.0,0.108,0.344,137.027
5961,alt z,0.383,0.711,4.0,-4.125,0.0,0.0453,0.334,3.35e-06,0.225,0.196,153.95
5962,alt z,0.561,0.0848,2.0,-15.099,1.0,0.0404,0.913,2.62e-05,0.112,0.206,102.128
5963,alt z,0.358,0.435,2.0,-9.198,1.0,0.0717,0.173,0.00106,0.0986,0.336,155.908
5992,anime,0.436,0.934,2.0,-2.685,1.0,0.0507,1.03e-05,0.14,0.321,0.384,91.481
5995,anime,0.564,0.922,2.0,-2.303,1.0,0.0368,0.00198,5.03e-06,0.231,0.828,139.962
5999,anime,0.658,0.94,2.0,-2.427,1.0,0.0339,0.144,0.0,0.101,0.694,122.992
6002,anime,0.439,0.129,2.0,-15.99,0.0,0.0328,0.674,0.96,0.114,0.14,111.654
6003,anime,0.356,0.691,9.0,-10.641,0.0,0.0391,0.0693,0.885,0.31,0.147,74.967
6004,anime,0.72,0.484,1.0,-14.911,1.0,0.0755,0.0464,0.741,0.227,0.583,159.919
6007,anime,0.406,0.671,6.0,-9.169,0.0,0.0387,0.0897,0.964,0.121,0.232,94.942
6009,anime,0.48,0.934,1.0,-8.811,1.0,0.0575,0.000132,0.375,0.103,0.512,154.953
6010,anime,0.169,0.241,9.0,-12.577,1.0,0.0357,0.586,0.942,0.0665,0.0734,125.408
6011,anime,0.164,0.227,5.0,-14.343,1.0,0.0333,0.786,0.823,0.375,0.0818,170.093
6013,anime,0.0901,0.0985,9.0,-19.422,0.0,0.046,0.964,0.975,0.159,0.0298,56.872
6016,anime,0.272,0.122,4.0,-16.359,0.0,0.0376,0.966,0.914,0.089,0.0629,60.337
6018,anime,0.225,0.0619,2.0,-14.858,0.0,0.0329,0.847,0.687,0.15,0.0988,57.762
6019,anime,0.557,0.652,4.0,-11.127,1.0,0.0417,0.0202,0.336,0.1,0.189,120.081
6020,anime,0.22,0.17,0.0,-13.487,1.0,0.0343,0.799,0.792,0.0792,0.0822,127.264
6022,anime,0.436,0.634,4.0,-12.37,1.0,0.0335,0.109,0.858,0.108,0.125,79.995
6024,anime,0.148,0.484,4.0,-12.733,0.0,0.0435,0.325,0.704,0.152,0.0414,141.451
6026,anime,0.365,0.442,0.0,-11.113,1.0,0.0363,0.372,0.453,0.115,0.047,80.057
6027,anime,0.278,0.354,9.0,-16.829,0.0,0.0357,9.29e-05,0.502,0.17,0.0931,159.883
6031,anime,0.431,0.9,11.0,-8.631,1.0,0.0537,0.0035,0.822,0.383,0.45,155.075
6032,anime,0.474,0.9,4.0,-12.397,0.0,0.0424,0.0211,0.962,0.0967,0.172,129.934
6036,anime,0.225,0.156,2.0,-17.042,0.0,0.0363,0.895,0.713,0.161,0.0415,98.63
6039,anime,0.451,0.469,4.0,-12.536,0.0,0.0431,0.602,0.881,0.312,0.271,139.979
6042,anime,0.276,0.177,2.0,-16.791,1.0,0.0336,0.726,0.723,0.148,0.0394,100.16
6043,anime,0.15,0.194,4.0,-15.769,0.0,0.0381,0.932,0.0185,0.162,0.113,93.858
6046,anime,0.487,0.851,0.0,-10.867,1.0,0.0569,0.192,0.88,0.135,0.276,145.019
6048,pop,0.443,0.582,2.0,-6.02,1.0,0.0482,0.0301,0.0,0.127,0.239,147.589
6058,alternative metal,0.529,0.967,1.0,-3.647,0.0,0.0508,0.114,0.0,0.61,0.596,140.127
6059,alt z,0.505,0.572,1.0,-9.444,0.0,0.135,0.0951,0.0,0.0958,0.073,120.151
6066,edm,0.358,0.896,4.0,-4.547,0.0,0.159,0.083,0.0014,0.372,0.1,75.192
6074,pop,0.64,0.501,7.0,-7.86,1.0,0.0624,0.15,0.0,0.16,0.346,114.031
6075,modern alternative rock,0.56,0.598,5.0,-8.386,0.0,0.0388,0.524,0.698,0.172,0.388,82.991
6077,anime lo-fi,0.615,0.294,6.0,-14.34,0.0,0.0275,0.829,0.857,0.112,0.167,81.97
6078,anime lo-fi,0.313,0.0211,6.0,-28.785,0.0,0.0602,0.996,0.967,0.0879,0.369,68.13
6080,filmi,0.77,0.51,10.0,-5.469,0.0,0.192,0.137,0.000106,0.0346,0.533,188.067
6087,alternative metal,0.431,0.938,3.0,-4.507,0.0,0.0542,0.00805,0.0,0.138,0.523,157.462
6088,pop,0.54,0.409,8.0,-6.658,1.0,0.0284,0.781,0.0,0.104,0.197,95.177
6092,art pop,0.741,0.655,2.0,-7.484,1.0,0.0646,0.236,1.97e-05,0.0716,0.633,106.994
6097,modern alternative rock,0.696,0.838,5.0,-9.299,0.0,0.0361,0.0621,8.42e-05,0.0967,0.66,139.977
6102,art pop,0.614,0.318,7.0,-12.695,1.0,0.0478,0.896,0.00239,0.0795,0.112,119.959
6107,singer-songwriter pop,0.594,0.769,11.0,-6.754,1.0,0.0413,0.254,0.000189,0.0941,0.62,91.031
6108,dance pop,0.707,0.955,10.0,-4.593,0.0,0.222,0.127,0.0,0.202,0.575,125.989
6113,alt z,0.817,0.578,11.0,-7.579,0.0,0.0824,0.224,0.00103,0.251,0.851,143.982
6115,pop,0.345,0.612,7.0,-6.543,0.0,0.0608,0.232,0.0,0.194,0.232,179.773
6118,alt z,0.695,0.745,11.0,-9.968,0.0,0.0687,0.247,0.000118,0.102,0.664,135.88
6121,dance pop,0.73,0.729,4.0,-3.434,0.0,0.0884,0.167,1.39e-06,0.349,0.467,113.011
